iso3,category,year,category_score
BDI,Accountability,2024,0.2645007164
BDI,Economic and fiscal governance,2024,0.3713489132
BDI,Political foundations,2024,0.3274315249
BDI,Rule of law,2024,0.3411422362
BDI,State capacity,2024,0.3781509407
BEL,Accountability,2024,0.6883556014
BEL,Economic and fiscal governance,2024,0.7053362662
BEL,Political foundations,2024,0.6430169413
BEL,Rule of law,2024,0.7140402743
BEL,State capacity,2024,0.6566631227
BEN,Accountability,2024,0.4841899482
BEN,Economic and fiscal governance,2024,0.5354788844
BEN,Political foundations,2024,0.4799607151
BEN,Rule of law,2024,0.5226074655
BEN,State capacity,2024,0.4443403202
BFA,Accountability,2024,0.3934458716
BFA,Economic and fiscal governance,2024,0.4989235645
BFA,Political foundations,2024,0.3065870408
BFA,Rule of law,2024,0.4394082061
BFA,State capacity,2024,0.3973602154
BGD,Accountability,2024,0.3842074043
BGD,Economic and fiscal governance,2024,0.4385881938
BGD,Political foundations,2024,0.3183757879
BGD,Rule of law,2024,0.386767541
BGD,State capacity,2024,0.4310233688
BGR,Accountability,2024,0.5651418574
BGR,Economic and fiscal governance,2024,0.5977032248
BGR,Political foundations,2024,0.5808100709
BGR,Rule of law,2024,0.5211119511
BGR,State capacity,2024,0.5691031077
BHR,Accountability,2024,0.2904346839
BHR,Economic and fiscal governance,2024,0.4921276918
BHR,Political foundations,2024,0.3979760036
BHR,Rule of law,2024,0.4874276175
BHR,State capacity,2024,0.4585873093
BHS,Accountability,2024,0.5810870007
BHS,Economic and fiscal governance,2024,0.4655940401
BHS,Political foundations,2024,0.6375945526
BHS,Rule of law,2024,0.4849658291
BHS,State capacity,2024,0.4965435725
BIH,Accountability,2024,0.4763712122
BIH,Economic and fiscal governance,2024,0.4901663362
BIH,Political foundations,2024,0.5141063262
BIH,Rule of law,2024,0.5097506177
BIH,State capacity,2024,0.4452389346
BLR,Accountability,2024,0.2256194746
BLR,Economic and fiscal governance,2024,0.4019638018
BLR,Political foundations,2024,0.4641608378
BLR,Rule of law,2024,0.3805832658
BLR,State capacity,2024,0.5066373004
BLZ,Accountability,2024,0.5641805124
BLZ,Economic and fiscal governance,2024,0.3434709121
BLZ,Political foundations,2024,0.5878238802
BLZ,Rule of law,2024,0.459363719
BLZ,State capacity,2024,0.4458055539
BMU,Accountability,2024,0.5037558685
BMU,Economic and fiscal governance,2024,0.4614462383
BMU,Political foundations,2024,0.5752009694
BMU,Rule of law,2024,0.3230676329
BMU,State capacity,2024,0.6693540043
BOL,Accountability,2024,0.4902466418
BOL,Economic and fiscal governance,2024,0.4065387308
BOL,Political foundations,2024,0.4466877137
BOL,Rule of law,2024,0.3883750327
BOL,State capacity,2024,0.4648635778
BRA,Accountability,2024,0.6231872492
BRA,Economic and fiscal governance,2024,0.5663504975
BRA,Political foundations,2024,0.5271936149
BRA,Rule of law,2024,0.4767970121
BRA,State capacity,2024,0.5123913298
BRB,Accountability,2024,0.6106585297
BRB,Economic and fiscal governance,2024,0.406742455
BRB,Political foundations,2024,0.6043235255
BRB,Rule of law,2024,0.5970237888
BRB,State capacity,2024,0.527753497
BRN,Accountability,2024,0.3702518531
BRN,Economic and fiscal governance,2024,0.5484466402
BRN,Political foundations,2024,0.5010805883
BRN,Rule of law,2024,0.6654660196
BRN,State capacity,2024,0.5780764389
BTN,Accountability,2024,0.5584015625
BTN,Economic and fiscal governance,2024,0.4433433462
BTN,Political foundations,2024,0.5249959509
BTN,Rule of law,2024,0.554917787
BTN,State capacity,2024,0.5002402116
BWA,Accountability,2024,0.5444171109
BWA,Economic and fiscal governance,2024,0.5056362783
BWA,Political foundations,2024,0.5637611941
BWA,Rule of law,2024,0.569346652
BWA,State capacity,2024,0.5327005875
CAF,Accountability,2024,0.3219023211
CAF,Economic and fiscal governance,2024,0.3928394744
CAF,Political foundations,2024,0.3608428776
CAF,Rule of law,2024,0.2900903325
CAF,State capacity,2024,0.230011065
CAN,Accountability,2024,0.641277009
CAN,Economic and fiscal governance,2024,0.611977493
CAN,Political foundations,2024,0.6005640042
CAN,Rule of law,2024,0.676907953
CAN,State capacity,2024,0.6609199712
CHE,Accountability,2024,0.7146969643
CHE,Economic and fiscal governance,2024,0.7115291098
CHE,Political foundations,2024,0.6817066669
CHE,Rule of law,2024,0.7379974112
CHE,State capacity,2024,0.688327383
CHL,Accountability,2024,0.6657069899
CHL,Economic and fiscal governance,2024,0.6259310987
CHL,Political foundations,2024,0.5648774335
CHL,Rule of law,2024,0.5997932057
CHL,State capacity,2024,0.6069559051
CHN,Accountability,2024,0.2483160029
CHN,Economic and fiscal governance,2024,0.4278109239
CHN,Political foundations,2024,0.4259879922
CHN,Rule of law,2024,0.3798184649
CHN,State capacity,2024,0.5050600568
CIV,Accountability,2024,0.4661557517
CIV,Economic and fiscal governance,2024,0.4941945781
CIV,Political foundations,2024,0.4524116493
CIV,Rule of law,2024,0.44244847
CIV,State capacity,2024,0.4495681512
CMR,Accountability,2024,0.3582487604
CMR,Economic and fiscal governance,2024,0.4337228301
CMR,Political foundations,2024,0.3582540785
CMR,Rule of law,2024,0.3550614571
CMR,State capacity,2024,0.3847242839
COD,Accountability,2024,0.3735805619
COD,Economic and fiscal governance,2024,0.3834435215
COD,Political foundations,2024,0.3228755994
COD,Rule of law,2024,0.2776353935
COD,State capacity,2024,0.2662165586
COG,Accountability,2024,0.3424400791
COG,Economic and fiscal governance,2024,0.3267130233
COG,Political foundations,2024,0.453583637
COG,Rule of law,2024,0.3525598629
COG,State capacity,2024,0.3283597138
COL,Accountability,2024,0.5402455533
COL,Economic and fiscal governance,2024,0.558974637
COL,Political foundations,2024,0.4415784663
COL,Rule of law,2024,0.4588947975
COL,State capacity,2024,0.500372708
COM,Accountability,2024,0.3752419664
COM,Economic and fiscal governance,2024,0.3554973349
COM,Political foundations,2024,0.5326897061
COM,Rule of law,2024,0.3516168318
COM,State capacity,2024,0.3455161047
CPV,Accountability,2024,0.5964818566
CPV,Economic and fiscal governance,2024,0.5015537579
CPV,Political foundations,2024,0.6261243323
CPV,Rule of law,2024,0.5665608246
CPV,State capacity,2024,0.5041257695
CRI,Accountability,2024,0.6602884386
CRI,Economic and fiscal governance,2024,0.5952492869
CRI,Political foundations,2024,0.6306628961
CRI,Rule of law,2024,0.6111594287
CRI,State capacity,2024,0.606658855
CUB,Accountability,2024,0.2621483071
CUB,Economic and fiscal governance,2024,0.2917397391
CUB,Political foundations,2024,0.5521418995
CUB,Rule of law,2024,0.3746159596
CUB,State capacity,2024,0.4659646665
CUW,Accountability,2024,0.5037558685
CUW,Economic and fiscal governance,2024,0.2620767338
CUW,Political foundations,2024,0.5457746479
CUW,Rule of law,2024,0.143921095
CUW,State capacity,2024,0.5213092214
CYM,Accountability,2024,0.5037558685
CYM,Economic and fiscal governance,2024,0.4251500508
CYM,Political foundations,2024,0.595811613
CYM,Rule of law,2024,0.4015700483
CYM,State capacity,2024,0.6491747611
CYP,Accountability,2024,0.599541099
CYP,Economic and fiscal governance,2024,0.6402671303
CYP,Political foundations,2024,0.5835765036
CYP,Rule of law,2024,0.6313672993
CYP,State capacity,2024,0.5575263687
CZE,Accountability,2024,0.6622313895
CZE,Economic and fiscal governance,2024,0.6539495773
CZE,Political foundations,2024,0.6039817634
CZE,Rule of law,2024,0.6835411326
CZE,State capacity,2024,0.6425419091
DEU,Accountability,2024,0.7066539527
DEU,Economic and fiscal governance,2024,0.7271688186
DEU,Political foundations,2024,0.6625795155
DEU,Rule of law,2024,0.7393646573
DEU,State capacity,2024,0.6959516095
DJI,Accountability,2024,0.351192536
DJI,Economic and fiscal governance,2024,0.3753598412
DJI,Political foundations,2024,0.4903202098
DJI,Rule of law,2024,0.414499761
DJI,State capacity,2024,0.3507426055
DMA,Accountability,2024,0.5929701717
DMA,Economic and fiscal governance,2024,0.4315598489
DMA,Political foundations,2024,0.5764760807
DMA,Rule of law,2024,0.5275140748
DMA,State capacity,2024,0.4190082629
DNK,Accountability,2024,0.7318401057
DNK,Economic and fiscal governance,2024,0.6600488469
DNK,Political foundations,2024,0.6951480814
DNK,Rule of law,2024,0.788045856
DNK,State capacity,2024,0.7077526169
DOM,Accountability,2024,0.5534274596
DOM,Economic and fiscal governance,2024,0.5484317486
DOM,Political foundations,2024,0.5340474503
DOM,Rule of law,2024,0.4697450677
DOM,State capacity,2024,0.5148441977
DZA,Accountability,2024,0.3411130651
DZA,Economic and fiscal governance,2024,0.2962844942
DZA,Political foundations,2024,0.4854424323
DZA,Rule of law,2024,0.4125478799
DZA,State capacity,2024,0.45766616
ECU,Accountability,2024,0.5192719605
ECU,Economic and fiscal governance,2024,0.5078377502
ECU,Political foundations,2024,0.4788766735
ECU,Rule of law,2024,0.4161341724
ECU,State capacity,2024,0.4800364642
EGY,Accountability,2024,0.2912488783
EGY,Economic and fiscal governance,2024,0.3735267864
EGY,Political foundations,2024,0.3957913131
EGY,Rule of law,2024,0.3662338226
EGY,State capacity,2024,0.4918824552
ESP,Accountability,2024,0.6265783257
ESP,Economic and fiscal governance,2024,0.6819543838
ESP,Political foundations,2024,0.5809085985
ESP,Rule of law,2024,0.671325723
ESP,State capacity,2024,0.6477159863
EST,Accountability,2024,0.6980345053
EST,Economic and fiscal governance,2024,0.6961138832
EST,Political foundations,2024,0.609152045
EST,Rule of law,2024,0.710863996
EST,State capacity,2024,0.6788404638
ETH,Accountability,2024,0.3406083468
ETH,Economic and fiscal governance,2024,0.3438160329
ETH,Political foundations,2024,0.3552968096
ETH,Rule of law,2024,0.3491068517
ETH,State capacity,2024,0.3184374489
FIN,Accountability,2024,0.6961457941
FIN,Economic and fiscal governance,2024,0.6625852242
FIN,Political foundations,2024,0.6851973261
FIN,Rule of law,2024,0.7356003919
FIN,State capacity,2024,0.7024394328
FJI,Accountability,2024,0.5374801804
FJI,Economic and fiscal governance,2024,0.4950737891
FJI,Political foundations,2024,0.5107797113
FJI,Rule of law,2024,0.4984100763
FJI,State capacity,2024,0.5126727008
FRA,Accountability,2024,0.648554105
FRA,Economic and fiscal governance,2024,0.6987400385
FRA,Political foundations,2024,0.6053101424
FRA,Rule of law,2024,0.6865187716
FRA,State capacity,2024,0.6506443025
FRO,Accountability,2024,0.5037558685
FRO,Economic and fiscal governance,2024,0.240793209
FRO,Political foundations,2024,0.5457746479
FRO,State capacity,2024,0.6965532261
FSM,Accountability,2024,0.6591180894
FSM,Economic and fiscal governance,2024,0.3346025254
FSM,Political foundations,2024,0.6046834394
FSM,Rule of law,2024,0.6662061418
FSM,State capacity,2024,0.4402894738
GAB,Accountability,2024,0.4358728342
GAB,Economic and fiscal governance,2024,0.3872961362
GAB,Political foundations,2024,0.4292322289
GAB,Rule of law,2024,0.4581365102
GAB,State capacity,2024,0.4128946964
GBR,Accountability,2024,0.635207897
GBR,Economic and fiscal governance,2024,0.6697931321
GBR,Political foundations,2024,0.545879904
GBR,Rule of law,2024,0.6832770028
GBR,State capacity,2024,0.6432801974
GEO,Accountability,2024,0.4973664387
GEO,Economic and fiscal governance,2024,0.5820157615
GEO,Political foundations,2024,0.472801508
GEO,Rule of law,2024,0.5219220558
GEO,State capacity,2024,0.5248433037
GHA,Accountability,2024,0.587785105
GHA,Economic and fiscal governance,2024,0.496942625
GHA,Political foundations,2024,0.5452395265
GHA,Rule of law,2024,0.5252266926
GHA,State capacity,2024,0.4653683906
GIB,Accountability,2024,0.5037558685
GIB,Economic and fiscal governance,2024,0.4054266749
GIB,Political foundations,2024,0.5457746479
GIB,Rule of law,2024,0.9913446055
GIB,State capacity,2024,0.6386361019
GIN,Accountability,2024,0.3310896632
GIN,Economic and fiscal governance,2024,0.3927807746
GIN,Political foundations,2024,0.358815825
GIN,Rule of law,2024,0.3257075287
GIN,State capacity,2024,0.3196583009
GMB,Accountability,2024,0.5331337288
GMB,Economic and fiscal governance,2024,0.4195285464
GMB,Political foundations,2024,0.5057186806
GMB,Rule of law,2024,0.538071592
GMB,State capacity,2024,0.4383510849
GNB,Accountability,2024,0.4604651578
GNB,Economic and fiscal governance,2024,0.378551081
GNB,Political foundations,2024,0.4039952507
GNB,Rule of law,2024,0.4251342269
GNB,State capacity,2024,0.3276091111
GNQ,Accountability,2024,0.2479525666
GNQ,Economic and fiscal governance,2024,0.2997369099
GNQ,Political foundations,2024,0.4293501714
GNQ,Rule of law,2024,0.3021933844
GNQ,State capacity,2024,0.3155993848
GRC,Accountability,2024,0.5796449054
GRC,Economic and fiscal governance,2024,0.6348772916
GRC,Political foundations,2024,0.5919397936
GRC,Rule of law,2024,0.5893420002
GRC,State capacity,2024,0.582149285
GRD,Accountability,2024,0.5909894797
GRD,Economic and fiscal governance,2024,0.4447239658
GRD,Political foundations,2024,0.6008347595
GRD,Rule of law,2024,0.5318633651
GRD,State capacity,2024,0.4895664738
GRL,Accountability,2024,0.5037558685
GRL,Economic and fiscal governance,2024,0.5573021258
GRL,Political foundations,2024,0.5865392649
GRL,Rule of law,2024,0.3540660225
GRL,State capacity,2024,0.5747565215
GTM,Accountability,2024,0.5069032013
GTM,Economic and fiscal governance,2024,0.5661410862
GTM,Political foundations,2024,0.4709540017
GTM,Rule of law,2024,0.4080329716
GTM,State capacity,2024,0.4584555912
GUM,Accountability,2024,0.5037558685
GUM,Economic and fiscal governance,2024,0.4301905292
GUM,Political foundations,2024,0.5761093413
GUM,Rule of law,2024,0.4047906602
GUM,State capacity,2024,0.6663624508
GUY,Accountability,2024,0.4859656709
GUY,Economic and fiscal governance,2024,0.4677697858
GUY,Political foundations,2024,0.5111744844
GUY,Rule of law,2024,0.4893622142
GUY,State capacity,2024,0.4446938173
HKG,Accountability,2024,0.3610370809
HKG,Economic and fiscal governance,2024,0.623923959
HKG,Political foundations,2024,0.5062371633
HKG,Rule of law,2024,0.6317313775
HKG,State capacity,2024,0.4895247956
HND,Accountability,2024,0.4961967928
HND,Economic and fiscal governance,2024,0.540181663
HND,Political foundations,2024,0.4701169697
HND,Rule of law,2024,0.4164733033
HND,State capacity,2024,0.4079144534
HRV,Accountability,2024,0.5821456475
HRV,Economic and fiscal governance,2024,0.5847100174
HRV,Political foundations,2024,0.5796212155
HRV,Rule of law,2024,0.6093353328
HRV,State capacity,2024,0.5813749114
HTI,Accountability,2024,0.4272771378
HTI,Economic and fiscal governance,2024,0.4031798228
HTI,Political foundations,2024,0.315238751
HTI,Rule of law,2024,0.3185253373
HTI,State capacity,2024,0.2629799636
HUN,Accountability,2024,0.4505807356
HUN,Economic and fiscal governance,2024,0.5333304801
HUN,Political foundations,2024,0.5334610506
HUN,Rule of law,2024,0.5102159541
HUN,State capacity,2024,0.6167987824
IDN,Accountability,2024,0.496135956
IDN,Economic and fiscal governance,2024,0.5253021911
IDN,Political foundations,2024,0.4130455611
IDN,Rule of law,2024,0.4530713424
IDN,State capacity,2024,0.5191265257
IMN,Accountability,2024,0.5037558685
IMN,Economic and fiscal governance,2024,0.3566610148
IMN,Political foundations,2024,0.5457746479
IMN,Rule of law,2024,0.9913446055
IMN,State capacity,2024,0.6779748782
IND,Accountability,2024,0.4474823285
IND,Economic and fiscal governance,2024,0.4789571707
IND,Political foundations,2024,0.3949566064
IND,Rule of law,2024,0.4508867844
IND,State capacity,2024,0.5038653339
IRL,Accountability,2024,0.6995435534
IRL,Economic and fiscal governance,2024,0.6857503445
IRL,Political foundations,2024,0.6881409249
IRL,Rule of law,2024,0.745519787
IRL,State capacity,2024,0.6718772792
IRN,Accountability,2024,0.2987780586
IRN,Economic and fiscal governance,2024,0.288912957
IRN,Political foundations,2024,0.3167704473
IRN,Rule of law,2024,0.3614191099
IRN,State capacity,2024,0.4746640101
IRQ,Accountability,2024,0.4176568298
IRQ,Economic and fiscal governance,2024,0.3823378364
IRQ,Political foundations,2024,0.3631771821
IRQ,Rule of law,2024,0.3680231241
IRQ,State capacity,2024,0.3794955039
ISL,Accountability,2024,0.6735392526
ISL,Economic and fiscal governance,2024,0.5985863425
ISL,Political foundations,2024,0.6902781074
ISL,Rule of law,2024,0.7290572556
ISL,State capacity,2024,0.6860158754
ISR,Accountability,2024,0.5678157903
ISR,Economic and fiscal governance,2024,0.6421345561
ISR,Political foundations,2024,0.4117853715
ISR,Rule of law,2024,0.6011710931
ISR,State capacity,2024,0.6350613421
ITA,Accountability,2024,0.6424420776
ITA,Economic and fiscal governance,2024,0.6455153768
ITA,Political foundations,2024,0.6308627073
ITA,Rule of law,2024,0.6082336139
ITA,State capacity,2024,0.5958763717
JAM,Accountability,2024,0.6004059417
JAM,Economic and fiscal governance,2024,0.5633157581
JAM,Political foundations,2024,0.5889117265
JAM,Rule of law,2024,0.5631719529
JAM,State capacity,2024,0.5280406793
JOR,Accountability,2024,0.4585995242
JOR,Economic and fiscal governance,2024,0.5650706287
JOR,Political foundations,2024,0.4902472759
JOR,Rule of law,2024,0.5397659793
JOR,State capacity,2024,0.5406317452
JPN,Accountability,2024,0.6503723253
JPN,Economic and fiscal governance,2024,0.667042617
JPN,Political foundations,2024,0.6793029339
JPN,Rule of law,2024,0.7102617951
